Category ID,Parent ID,Category Name,Category Path,MAIN CATEGORY
127,40,Multimedia Accessories,Deleted Category (40) > Multimedia Accessories,
138,43,Multimedia Projector Cases,Projectors > Projector Screens & Accessories > Multimedia Projector Cases,
137,43,Multimedia Projector Lamps,Projectors > Projector Screens & Accessories > Multimedia Projector Lamps,
125,40,Multimedia Projectors,Deleted Category (40) > Multimedia Projectors,
961,958,Multi-Purpose Bags and Cases,Bags and Cases > Multi-Purpose Bags and Cases,
1922,1920,Muscle Stimulators,Medical Care > Electrotherapy > Muscle Stimulators,
649,0,Music and Video,Deleted Category (99999) > Deleted Category (641) > Music and Video,
1007,20,Musical Instruments,Electronics > Musical Instruments,
637,627,Natural Gas Grills,Outdoor Living > Outdoor Kitchens > Grills > Natural Gas Grills,
1600,1531,Nautical Clocks,Home Furnishing > Clocks > Nautical Clocks,
779,893,Navigation,Outdoor Living > Boating > Navigation,
305,300,Navigation Accessories,GPS Navigation Systems > Navigation Accessories,
306,543,Navigation For PDA's,Computers > Handhelds & PDAs > Navigation For PDA's,
1650,2297,Neon Signs,Home Furnishing > Home Decor > Neon Signs,
1473,1274,Nesting Tables,Home Furnishing > Tables > Nesting Tables,
2534,2526,Net Frames,Outdoor Living > Sporting Goods > Baseball and Softball Equipment > Net Frames,
2527,2526,Nets and Screens,Outdoor Living > Sporting Goods > Baseball and Softball Equipment > Nets and Screens,
182,179,Neutral Density,Deleted Category (179) > Neutral Density,
209,204,Neutral Density,Photography > Cameras & Accessories > Adaptors & Filters > Filters > Neutral Density,
707,20,New Incoming Items,Electronics > New Incoming Items,
1654,1738,Night Lights,Baby Products > Baby Proofing > Night Lights,
1095,417,Night Vision,Binoculars & Optics > Night Vision,
1301,1560,Nightstands,Home Furnishing > Bedroom Furniture > Nightstands,
2606,2605,Refrigerator and Freezer Pairs,Appliances > Refrigeration > Refrigerators > Refrigeration Pairs > Refrigerator and Freezer Pairs,
2607,2605,Refrigerator Pairs,Appliances > Refrigeration > Refrigerators > Refrigeration Pairs > Refrigerator Pairs,
747,661,Refrigerator Only,Appliances > Refrigeration > Refrigerators > Refrigerator Only,
745,661,Side-By-Side Refrigerators,Appliances > Refrigeration > Refrigerators > Side-By-Side Refrigerators,
743,661,Top Freezer Refrigerators,Appliances > Refrigeration > Refrigerators > Top Freezer Refrigerators,
912,911,Office Chairs,Office Furniture > Office Chairs,
1396,911,Office Desks,Office Furniture > Office Desks,
911,0,Office Furniture,Office Furniture,
2723,2719,Office Stationary,Office Supplies > Office Stationary,
2423,2414,Office Stools,Home Furnishing > Stools > Office Stools,
2719,0,Office Supplies,Office Supplies,
1927,582,OLED TVs,Televisions > OLED TVs,
1042,946,Olympus Lenses,Lenses > Olympus Lenses,
388,386,On Camera Batteries,Consumer Video > Camcorders & Accessories > Camcorder Accessories > Consumer Video Accessories > On Camera Batteries,
194,84,On Camera Batteries,Consumer Video > Camcorders & Accessories > Camcorder Accessories > On Camera Batteries,
188,184,On Camera Batteries,Deleted Category (184) > On Camera Batteries,
193,84,On Camera Lighting,Consumer Video > Camcorders & Accessories > Camcorder Accessories > On Camera Lighting,
187,184,On Camera Lighting,Deleted Category (184) > On Camera Lighting,
1091,417,Opera Glasses,Binoculars & Optics > Opera Glasses,
413,401,Optical Media,Consumer Video > DVDs & Accessories > Accessories for DVD Players > Optical Media,
704,2615,Wine Coolers,Appliances > Refrigeration > Wine Coolers,
1329,1254,Ornamental Insets,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Ornamental Insets,
1743,1738,Other Baby Safety Products,Baby Products > Baby Proofing > Other Baby Safety Products,
1659,1320,Other Bathroom Accessories,Home Furnishing > Bathroom Furniture > Bathroom Accessories > Other Bathroom Accessories,
1966,1962,Other Billiard Accessories,Home Furnishing > Billiard Accessories > Other Billiard Accessories,
1080,780,Other Electronics,Service Contracts > Other Electronics,
1262,1254,Other Fireplace Accessories,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Other Fireplace Accessories,
1553,0,Other Grill Accessories,Other Grill Accessories,
725,704,25 Bottles and Under,Appliances > Refrigeration > Wine Coolers > 25 Bottles and Under,
1403,1281,Other Waterfall Accessories,Home Furnishing > Home Decor > Waterfall Accessories > Other Waterfall Accessories,
1295,1559,Ottoman,Home Furnishing > Living Room Furniture > Ottoman,
1452,1332,Outdoor Beds,Outdoor Living > Patio and Lawn Furniture > Outdoor Beds,
1612,1332,Outdoor Cabinets,Outdoor Living > Patio and Lawn Furniture > Outdoor Cabinets,
1873,1540,Outdoor Dishwashers,Outdoor Living > Outdoor Kitchens > Outdoor Dishwashers,
1339,625,Outdoor Fireplaces,Outdoor Living > Outdoor Fireplaces,
1982,1939,Outdoor Games,Outdoor Living > Sporting Goods > Outdoor Games,
2656,1540,Outdoor Griddles,Outdoor Living > Outdoor Kitchens > Outdoor Griddles,
1866,625,Outdoor Kitchen Accessories,Outdoor Living > Outdoor Kitchen Accessories,
1872,1866,Outdoor Kitchen Elecrical Outlets,Outdoor Living > Outdoor Kitchen Accessories > Outdoor Kitchen Elecrical Outlets,
2622,1540,Outdoor Kitchen Equipment Packages,Outdoor Living > Outdoor Kitchens > Outdoor Kitchen Equipment Packages,
1874,1540,Outdoor Kitchen Islands,Outdoor Living > Outdoor Kitchens > Outdoor Kitchen Islands,
1540,625,Outdoor Kitchens,Outdoor Living > Outdoor Kitchens,
1351,625,Outdoor Lighting,Outdoor Living > Outdoor Lighting,
625,0,Outdoor Living,Outdoor Living,
2614,1540,Outdoor Ovens,Outdoor Living > Outdoor Kitchens > Outdoor Ovens,
1606,1332,Outdoor Pillows,Outdoor Living > Patio and Lawn Furniture > Outdoor Pillows,
1755,625,Outdoor Play Houses,Outdoor Living > Outdoor Play Houses,
1561,1540,Outdoor Range Hoods,Outdoor Living > Outdoor Kitchens > Outdoor Range Hoods,
1541,1540,Outdoor Sinks,Outdoor Living > Outdoor Kitchens > Outdoor Sinks,
1142,1138,Outdoor Speakers,Home Theater > Speakers > Outdoor Speakers,
1609,1332,Outdoor Storage,Outdoor Living > Patio and Lawn Furniture > Outdoor Storage,
1543,1540,Outdoor Warming Drawers,Outdoor Living > Outdoor Kitchens > Outdoor Warming Drawers,
722,704,26-50 Bottles,Appliances > Refrigeration > Wine Coolers > 26-50 Bottles,
723,704,51-75 Bottles,Appliances > Refrigeration > Wine Coolers > 51-75 Bottles,
2058,2051,Oven Doors,Commercial Equipment > Commercial Cooking Equipment > Commercial Cooking Accessories > Oven Doors,
726,704,76 Bottles and Above,Appliances > Refrigeration > Wine Coolers > 76 Bottles and Above,
1655,1418,Vinotemp Cabinet Colors,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Cabinet Colors,
1431,1418,Vinotemp Cellar Construction,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Cellar Construction,
1432,1418,Vinotemp Cellar Management,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Cellar Management,
1667,1418,Vinotemp Compressor Heaters,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Compressor Heaters,
1193,1184,Over Head Monitors,Electronics > Car Audio/Video > Car Video > Car Monitors > Over Head Monitors,
1419,1418,Vinotemp Cooling Systems,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Cooling Systems,
1266,1254,Paint,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Paint,
1267,1254,Panel Kits,Home Furnishing > Hearth > Fireplace/Gas Stove Accessories > Panel Kits,
177,73,Paper & Ribbons for Dye Sub,Photography > Printers & Accessories > Dye Sublimation > Paper & Ribbons for Dye Sub,
170,72,Paper for Inkjet,Photography > Printers & Accessories > Inkjet > Paper for Inkjet,
1646,1320,Paper Towel Holders,Home Furnishing > Bathroom Furniture > Bathroom Accessories > Paper Towel Holders,
295,293,Passive,Professional Audio > Speakers > Passive,
2362,2125,Pass-Thru Freezers,Commercial Equipment > Commercial Freezers > Pass-Thru Freezers,
2078,2076,Pass-Thru Refrigerators,Commercial Equipment > Commercial Refrigerators > Pass-Thru Refrigerators,
1913,1580,Patient Lifts,Medical Care > Patient Lifts,
988,625,Patio Accessories,Outdoor Living > Patio Accessories,
1332,625,Patio and Lawn Furniture,Outdoor Living > Patio and Lawn Furniture,
1455,1332,Patio Bars,Outdoor Living > Patio and Lawn Furniture > Patio Bars,
1450,1332,Patio Benches,Outdoor Living > Patio and Lawn Furniture > Patio Benches,
1447,1332,Patio Chairs,Outdoor Living > Patio and Lawn Furniture > Patio Chairs,
1454,1332,Patio Furniture Accessories,Outdoor Living > Patio and Lawn Furniture > Patio Furniture Accessories,
1791,625,Patio Heater Accessories,Outdoor Living > Patio Heater Accessories,
1470,625,Patio Heater Covers,Outdoor Living > Patio Heater Covers,
1057,625,Patio Heaters,Outdoor Living > Patio Heaters,
1610,1332,Patio Love Seats,Outdoor Living > Patio and Lawn Furniture > Patio Love Seats,
1453,1332,Patio Ottoman,Outdoor Living > Patio and Lawn Furniture > Patio Ottoman,
1446,1332,Patio Sets,Outdoor Living > Patio and Lawn Furniture > Patio Sets,
1448,1332,Patio Sofas,Outdoor Living > Patio and Lawn Furniture > Patio Sofas,
1449,1332,Patio Tables,Outdoor Living > Patio and Lawn Furniture > Patio Tables,
1596,1332,Patio Umbrella Stands,Outdoor Living > Patio and Lawn Furniture > Patio Umbrella Stands,
787,780,PDA,Service Contracts > PDA,
412,543,PDA & Clie,Computers > Handhelds & PDAs > PDA & Clie,
1564,627,Pellet Grills,Outdoor Living > Grills > Pellet Grills,
1770,1768,Pellet Stoves,Home Furnishing > Hearth > Stoves > Pellet Stoves,
2725,2720,Pencils,Office Supplies > Writing Supplies > Pencils,
2724,2720,Pens,Office Supplies > Writing Supplies > Pens,
286,44,Percussion,Professional Audio > Microphones > Percussion,
281,273,Performance Effects,Professional Audio > Signal Processors > Performance Effects,
1602,1332,Pergolas,Outdoor Living > Patio and Lawn Furniture > Pergolas,
2493,0,Pest Control,Pest Control,
1439,1699,Pet Beds,Home Furnishing > Pet Products > Pet Beds,
2476,0,Pet Care,Pet Care,
2482,2476,Pet Crates,Pet Care > Pet Crates,
2477,2476,Pet Feeders,Pet Care > Pet Feeders,
2478,2476,Pet House,Pet Care > Pet House,
1699,1212,Pet Products,Home Furnishing > Pet Products,
1516,1699,Pet Stations,Home Furnishing > Pet Products > Pet Stations,
1700,1699,Pet Toy Boxes,Home Furnishing > Pet Products > Pet Toy Boxes,
2481,2476,Pet Toys,Pet Care > Pet Toys,
921,13,Photo Albums,Photography > Photo Albums,
931,24,Photo Players,Photography > Cameras & Accessories > Photo Players,
546,541,Photo Printers,Computers > Printers > Photo Printers,
1078,13,Photo Studios,Photography > Photo Studios,
13,0,Photography,Photography,
1955,1939,Pickleball Accessories,Outdoor Living > Sporting Goods > Pickleball Accessories,
1956,1955,Pickleball Paddles,Outdoor Living > Sporting Goods > Pickleball Accessories > Pickleball Paddles,
1957,1955,Pickleballs,Outdoor Living > Sporting Goods > Pickleball Accessories > Pickleballs,
2625,625,Picnic,Outdoor Living > Picnic,
2628,2625,Picnic Blankets,Outdoor Living > Picnic > Picnic Blankets,
1529,1332,Picnic Tables,Outdoor Living > Patio and Lawn Furniture > Picnic Tables,
2412,2297,Picture Frames,Home Furnishing > Home Decor > Picture Frames,
1524,1523,Pillows,Home Furnishing > Bedroom Furniture > Bedding > Pillows,
2531,2526,Pitch Ball Machine,Outdoor Living > Sporting Goods > Baseball and Softball Equipment > Pitch Ball Machine,
1430,1418,Vinotemp Door Designs,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Door Designs,
1671,1418,Vinotemp Duct Adaptors,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Duct Adaptors,
2647,2223,Pizza Pan Racks,Commercial Equipment > Commercial Storage Racks > Commercial Pan Racks > Pizza Pan Racks,
1433,1418,Vinotemp Electric/Power,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Electric/Power,
1510,2297,Plant Stands,Home Furnishing > Home Decor > Plant Stands,
1451,1332,Planters and Flower Shelves,Outdoor Living > Patio and Lawn Furniture > Planters and Flower Shelves,
583,582,Plasma TVs,Televisions > Plasma TVs,
2398,2297,Plates,Home Furnishing > Home Decor > Plates,
1539,1274,Play Tables,Home Furnishing > Tables > Play Tables,
2012,1476,Play Tents,Toys and Games > Play Tents,
1728,1484,Play Yards,Baby Products > Play Yards,
2569,1939,Playground Balls,Outdoor Living > Sporting Goods > Playground Balls,
1494,1484,Playpens,Baby Products > Playpens,
1792,1678,Playsets,Home Furnishing > Baby Room Furniture > Playsets,
331,318,Plug In Systems,Professional Audio > Microphones > Wireless Microphone Systems > UHF Camera Mount/Portable Systems > Plug In Systems,
337,320,Plug In Systems,Professional Audio > Microphones > Wireless Microphone Systems > UHF Rack/Table Mount Systems > Plug In Systems,
325,319,Plug In Systems,Professional Audio > Microphones > Wireless Microphone Systems > VHF Camera Mount/Portable Systems > Plug In Systems,
343,321,Plug In Systems,Professional Audio > Microphones > Wireless Microphone Systems > VHF Rack/Table Mount Systems > Plug In Systems,
2296,0,Plumbing,Plumbing,
57,22,Point & Shoot Camera Accessories,Deleted Category (22) > Point & Shoot Camera Accessories,
56,22,Point & Shoot Camera Specials,Deleted Category (22) > Point & Shoot Camera Specials,
248,247,Point & Shoot Camera Specials,Photography > Cameras & Accessories > Point and Shoot Cameras > 35mm Systems > Point & Shoot Cameras > Cameras & Kits > Point & Shoot Camera Specials,
233,23,Point & Shoot Cameras,Photography > Cameras & Accessories > Point and Shoot Cameras > 35mm Systems > Point & Shoot Cameras,
1086,24,Point and Shoot Cameras,Photography > Cameras & Accessories > Point and Shoot Cameras,
1719,1350,Poker Tables,Home Furnishing > Tables > Game Tables > Poker Tables,
181,179,Polarizer,Deleted Category (179) > Polarizer,
208,204,Polarizer,Photography > Cameras & Accessories > Adaptors & Filters > Filters > Polarizer,
1947,1946,Pole Pads,Outdoor Living > Sporting Goods > Basketball Hoop Accessories > Pole Pads,
1608,625,Pond Accessories,Outdoor Living > Pond Accessories,
1607,625,Pond Vacuums,Outdoor Living > Pond Vacuums,
2454,625,Pool Accessories,Outdoor Living > Pool Accessories,
2505,625,Pool Cleaners,Outdoor Living > Pool Cleaners,
2457,2454,Pool Covers,Outdoor Living > Pool Accessories > Pool Covers,
2455,2454,Pool Filters,Outdoor Living > Pool Accessories > Pool Filters,
2502,625,Pool Inflatables and Floats,Outdoor Living > Pool Inflatables and Floats,
2459,2454,Pool Ladders and Fencing,Outdoor Living > Pool Accessories > Pool Ladders and Fencing,
2503,625,Pool Liners,Outdoor Living > Pool Liners,
2458,2454,Pool Toys,Outdoor Living > Pool Accessories > Pool Toys,
2504,625,Pool Vacuums,Outdoor Living > Pool Vacuums,
2453,625,Pools,Outdoor Living > Pools,
1420,1418,Vinotemp Exhaust System Configurations,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Exhaust System Configurations,
1426,1418,Vinotemp Exterior Wood Selections,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Exterior Wood Selections,
778,20,Portable CD Players,Electronics > Portable CD Players,
1662,1418,Vinotemp Gas Canisters,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Gas Canisters,
861,38,Portable DVD Players,Home Theater > DVD Players and VCRs > Portable DVD Players,
1668,1418,Vinotemp Heater Outlets,Appliances > Refrigeration > Wine Coolers > Wine Cooler Accessories > Vinotemp Heater Outlets,
1727,1484,Potty Trainer,Baby Products > Potty Trainer,
2411,2297,Poufs,Home Furnishing > Home Decor > Poufs,
1552,632,Power Burners,Outdoor Living > Grill Accessories > Power Burners,
396,20,Power Strips & Surge Protectors,Electronics > Power Strips & Surge Protectors,
26,13,Power Supplies,Photography > Power Supplies,
1406,18,Power Supplies,Professional Audio > Power Supplies,
1201,416,Power Supply,Computers > Power Supply,
595,582,Power Surge Protection,Televisions > Power Surge Protection,
285,46,Powered,Professional Audio > Mixers > Powered,
294,293,Powered,Professional Audio > Speakers > Powered,
2079,2076,Prep Refrigerators,Commercial Equipment > Commercial Refrigerators > Prep Refrigerators,
2594,625,Pressure Washers,Outdoor Living > Pressure Washers,
2611,653,Pressure Washers,Tools and Hardware > Pressure Washers,
